Subject_ID,Stage,max,min,median,mean,var,rms,diff1_mean,diff2_mean,diff1_std,diff2_std,freq0,freq1,freq2,freq3,freq4,freq5,freq6,freq7
20250430-2500280552,Positive,28.4,17.8,0.3975376116378553,0.38922920790089566,0.03222373509770139,0.428629340317319,0.00031239781055083057,-0.0001987272987446488,0.0355166813590985,0.021930630478218287,0.4179562590553453,0.23742729986046684,0.03236002302361458,0.033665461390382775,0.017415364322364096,0.017248281038276782,0.005802911767560158,0.008534328394701939
20250430-2500280552,Neutral,39.4,11.6,0.2583399129901369,0.32622029651863366,0.054604084224980025,0.4012776670656931,0.0004052334539889234,2.063427667628832e-05,0.017176145098293093,0.007922691810714932,7.427536345433608,0.4037651060723728,0.08900861624196513,0.05232733176325684,0.028199255505135638,0.00922922380374381,0.0027756695715977103,0.0021656984269169946
20250430-2500280552,Negative,45.9,28.0,0.3745907121856961,0.4150280101649822,0.06063054142654239,0.4825751658011909,0.002264935334495857,2.8310228645181085e-06,0.026057083517043497,0.015540382569877028,1.4531626085038953,0.6026970657478964,0.21433061887816077,0.07040563468392767,0.04247481944184845,0.04084279715010787,0.013874941052090067,0.016748370906131915
20250430-2500290195,Rest,15.5,-3.5,0.35464861460088326,0.4142797618390664,0.05913282894548637,0.480375426114742,0.0009758621298359809,0.00011964116031218677,0.02832476849270902,0.014121887395935749,2.1345837339079403,0.7319911716073562,0.5111205465605657,0.06605181751162476,0.04074420062411168,0.018297751380270042,0.010766760553550253,0.004453484009148395
20250430-2500290195,Positive,15.0,-1.8,0.3298457732558824,0.3804284187917157,0.0634835983261605,0.4562996604760139,-0.0018663636420777798,-5.9134196305655006e-05,0.02232066785675125,0.012415077561429445,2.7621396645334593,0.28083707016477844,0.05529878588025801,0.03774611637629588,0.006020306648022664,0.0057650191884061385,0.001961257099721068,0.002369780159077917
20250430-2500290195,Neutral,11.6,-4.1,0.46536301817058656,0.4633875466918732,0.04637641506913793,0.5109837898585932,0.0002395003424201298,0.00025498658165108273,0.03356396648557608,0.01675551041663887,6.491149643010096,0.7199617643847454,0.4129297589707768,0.32588854389079747,0.08476496768296633,0.03767660433314127,0.006019882099231293,0.004532307124495707
20250430-2500290195,Negative,9.4,-7.4,0.5333861061757346,0.5185625945956304,0.06450546788459754,0.5774189401105143,-0.0009858816486873001,-3.787337640106298e-05,0.019682852017975767,0.010215618726817529,4.23645871195129,0.19750797572844195,0.30645545087934895,0.11643527738176888,0.04264804396621007,0.01835424101509371,0.00477302767601611,0.003781836840737026
20250430-2500296467,Rest,-13.7,-32.5,0.6455149571239918,0.5667009457708518,0.09568433947928073,0.6456270606293224,0.0017993689198087107,8.81023908273643e-06,0.019712840302816722,0.011852275970881348,3.5350951392862777,0.014205481656288436,0.0015058517399078564,0.00028606769403891936,7.67905586137599e-05,3.72472890258936e-05,3.06105420982083e-05,2.107958990544202e-05
20250430-2500296467,Positive,-13.7,-26.2,0.5174891776573025,0.5079784424191763,0.05728237518955133,0.5615375972739169,-0.0014347180334611305,-1.6587648809771863e-06,0.016316987720742894,0.005395738486805576,3.2236105232678183,0.1506770523363278,0.01362334794985848,0.001675645207959421,0.0004886485223760424,0.00023811742458218266,0.00023990925137163662,0.0001314186124153775
20250430-2500296467,Neutral,-25.7,-43.6,0.2671148449940798,0.282460744349682,0.04000284122292007,0.3461024607273061,-0.0014555555311625565,-9.786282050890053e-06,0.017650574052976913,0.008879593659570225,4.486736349186749,0.41042922444712937,0.14109086342569951,0.01580452178434083,0.00653904132913041,0.005919812888793751,0.00288011811561631,0.0015275677404691735
20250430-2500296467,Negative,-4.2,-42.8,0.44994399841885735,0.4423934582901604,0.03606348361126459,0.48143063420309323,0.0008775797704948985,-1.0745729475998893e-05,0.024828342068212123,0.011873927464066094,3.2917175166540833,0.7095292630562363,0.22760223929988968,0.2583206120882175,0.08330958177589211,0.018586981337913016,0.013129279284345714,0.006597642166263745
20250505-02707051,Rest,3.7,-10.4,0.48954759545598553,0.5036515096382415,0.03233994817942941,0.5347941579152758,-0.002058693838704723,8.739330537712052e-05,0.021229190368188353,0.01156847937675471,2.59379793556167,0.6570660214643081,0.07631577482700859,0.019644287350702706,0.023954892194410854,0.013447349106221201,0.006507653581421478,0.0014959239627547753
20250505-02707051,Positive,-8.5,-16.4,0.4544757030888304,0.4741238833943044,0.05103832764930387,0.5251969006517457,0.0005301565217551035,2.9225378911509213e-05,0.030872715659201178,0.016867104648408574,3.8908531534461783,0.3047582275480127,0.2386776368998283,0.05509150929019245,0.04687576322625522,0.012759456743034654,0.0020190819683414273,0.0008220898722206803
