静息,正,中,负,
20250508,10:43:53,-18.6,,
20250508,10:43:53,-18.9,,
20250508,10:43:53,-19.2,,
20250508,10:43:53,-19.5,,
20250508,10:43:54,-19.7,,
20250508,10:43:54,-20,,
20250508,10:43:54,-20.2,,
20250508,10:43:54,-20.5,,
20250508,10:43:55,-20.7,,
20250508,10:43:55,-20.6,,
20250508,10:43:55,-20.4,,
20250508,10:43:56,-19.7,,
20250508,10:43:56,-19.1,,
20250508,10:43:56,-18.7,,
20250508,10:43:56,-18.3,,
20250508,10:43:57,-17.9,,
20250508,10:43:57,-17.3,,
20250508,10:43:57,-16.4,,
20250508,10:43:57,-16.1,,
20250508,10:43:58,-15.8,,
20250508,10:43:58,-15.4,,
20250508,10:43:58,-14.5,,
20250508,10:43:59,-13.6,,
20250508,10:43:59,-12.4,,
20250508,10:43:59,-11.7,,
20250508,10:43:59,-11.1,,
20250508,10:44:00,-10.3,,
20250508,10:44:00,-9.8,,
20250508,10:44:00,-9.4,,
20250508,10:44:01,-9.4,,
20250508,10:44:01,-9.5,,
20250508,10:44:01,-9.5,,
20250508,10:44:01,-9.9,,
20250508,10:44:02,-10.2,,
20250508,10:44:02,-10.5,,
20250508,10:44:02,-10.8,,
20250508,10:44:02,-11.1,,
20250508,10:44:03,-11.2,,
20250508,10:44:03,-11.5,,
20250508,10:44:03,-11.8,,
20250508,10:44:04,-12,,
20250508,10:44:04,-12.2,,
20250508,10:44:04,-12.2,,
20250508,10:44:04,-12.1,,
20250508,10:44:05,-12,,
20250508,10:44:05,-11.8,,
20250508,10:44:05,-11.7,,
20250508,10:44:06,-11.8,,
20250508,10:44:06,-11.9,,
20250508,10:44:06,-12,,
20250508,10:44:06,-12,,
20250508,10:44:07,-12,,
20250508,10:44:07,-12.1,,
20250508,10:44:07,-12,,
20250508,10:44:07,-12.2,,
20250508,10:44:08,-12.3,,
20250508,10:44:08,-12.4,,
20250508,10:44:08,-12.6,,
20250508,10:44:09,-12.6,,
20250508,10:44:09,-12.6,,
20250508,10:44:09,-12.7,,
20250508,10:44:09,-12.7,,
20250508,10:44:10,-12.7,,
20250508,10:44:10,-12.7,,
20250508,10:44:10,-12.7,,
20250508,10:44:11,-12.7,,
20250508,10:44:11,-12.7,,
20250508,10:44:11,-12.8,,
20250508,10:44:11,-12.8,,
20250508,10:44:12,-12.8,,
20250508,10:44:12,-12.8,,
20250508,10:44:12,-12.8,,
20250508,10:44:12,-12.7,,
20250508,10:44:13,-12.6,,
20250508,10:44:13,-12.6,,
20250508,10:44:13,-12.6,,
20250508,10:44:14,-12.5,,
20250508,10:44:14,-12.5,,
20250508,10:44:14,-12.4,,
20250508,10:44:14,-12.3,,
20250508,10:44:15,-12.3,,
20250508,10:44:15,-12.3,,
20250508,10:44:15,-12.3,,
20250508,10:44:15,-12.2,,
20250508,10:44:16,-12.1,,
20250508,10:44:16,-12.2,,
20250508,10:44:16,-12.1,,
20250508,10:44:17,-12.2,,
20250508,10:44:17,-12.2,,
20250508,10:44:17,-12.3,,
20250508,10:44:17,-12.3,,
20250508,10:44:18,-12.3,,
20250508,10:44:18,-12.2,,
20250508,10:44:18,-12.1,,
20250508,10:44:19,-12.2,,
20250508,10:44:19,-12.1,,
20250508,10:44:19,-12.1,,
20250508,10:44:19,-12.3,,
20250508,10:44:20,-12.4,,
20250508,10:44:20,-12.5,,
20250508,10:44:20,-12.6,,
20250508,10:44:20,-12.8,,
20250508,10:44:21,-12.8,,
20250508,10:44:21,-13,,
20250508,10:44:21,-12.8,,
20250508,10:44:22,-12,,
20250508,10:44:22,-11.1,,
20250508,10:44:22,-10.3,,
20250508,10:44:22,-10.2,,
20250508,10:44:23,-10.1,,
20250508,10:44:23,-10.1,,
20250508,10:44:23,-10.2,,
20250508,10:44:24,-10.4,,
20250508,10:44:24,-10.5,,
20250508,10:44:24,-10.7,,
20250508,10:44:24,-10.8,,
20250508,10:44:25,-10.9,,
20250508,10:44:25,-11.1,,
20250508,10:44:25,-11.1,,
20250508,10:44:25,-11.2,,
20250508,10:44:26,-11.3,,
20250508,10:44:26,-11.4,,
20250508,10:44:26,-11.4,,
20250508,10:44:27,-11.5,,
20250508,10:44:27,-11.5,,
20250508,10:44:27,-11.4,,
20250508,10:44:27,-11.4,,
20250508,10:44:28,-11.5,,
20250508,10:44:28,-11.4,,
20250508,10:44:28,-11.4,,
20250508,10:44:28,-11.4,,
20250508,10:44:29,-11.5,,
20250508,10:44:29,-11.5,,
20250508,10:44:29,-11.6,,
20250508,10:44:30,-11.7,,
20250508,10:44:30,-11.7,,
20250508,10:44:30,-12,,
20250508,10:44:30,-12.4,,
20250508,10:44:31,-12.7,,
20250508,10:44:31,-12.4,,
20250508,10:44:31,-12.1,,
20250508,10:44:32,-12,,
20250508,10:44:32,-11.8,,
20250508,10:44:32,-11.7,,
20250508,10:44:32,-11.8,,
20250508,10:44:33,-12,,
20250508,10:44:33,-12.1,,
20250508,10:44:33,-12.3,,
20250508,10:44:33,-12.7,,
20250508,10:44:34,-12.9,,
20250508,10:44:34,-13.2,,
20250508,10:44:34,-13.7,,
20250508,10:44:35,-14.1,,
20250508,10:44:35,-14.4,,
20250508,10:44:35,-14.5,,
20250508,10:44:35,-14.5,,
20250508,10:44:36,-14.4,,
20250508,10:44:36,-14.3,,
20250508,10:44:36,-14.2,,
20250508,10:44:37,-14.2,,
20250508,10:44:37,-14.4,,
20250508,10:44:37,-14.5,,
20250508,10:44:37,-14.7,,
20250508,10:44:38,-14.8,,
20250508,10:44:38,-14.9,,
20250508,10:44:38,-15.1,,
20250508,10:44:38,-15.2,,
20250508,10:44:39,-15.3,,
20250508,10:44:39,-15.4,,
20250508,10:44:39,-15.4,,
20250508,10:44:40,-15.4,,
20250508,10:44:40,-15.4,,
20250508,10:44:40,-15.4,,
20250508,10:44:40,-15.4,,
20250508,10:44:41,-15.2,,
20250508,10:44:41,-14.9,,
20250508,10:44:41,-14.7,,
20250508,10:44:42,-14.5,,
20250508,10:44:42,-14.3,,
20250508,10:44:42,-13.7,,
20250508,10:44:42,-13.2,,
20250508,10:44:43,-12.7,,
20250508,10:44:43,-12.3,,
20250508,10:44:43,-12.2,,
20250508,10:44:43,-12.1,,
20250508,10:44:44,-12,,
20250508,10:44:44,-12,,
20250508,10:44:44,-12.1,,
20250508,10:44:45,-12.1,,
20250508,10:44:45,-12.2,,
20250508,10:44:45,-12.2,,
20250508,10:44:45,-12.3,,
20250508,10:44:46,-12.3,,
20250508,10:44:46,-12.6,,
20250508,10:44:46,-12.7,,
20250508,10:44:46,-12.8,,
20250508,10:44:47,-12.8,,
20250508,10:44:47,-12.9,,
20250508,10:44:47,-12.9,,
20250508,10:44:48,-12.8,,
20250508,10:44:48,-12.8,,
20250508,10:44:48,-13,,
20250508,10:44:48,-13.3,,
20250508,10:44:49,-13.5,,
20250508,10:44:49,-13.5,,
20250508,10:44:49,-13.4,,
20250508,10:44:50,-13.2,,
20250508,10:44:50,-13.1,,
20250508,10:44:50,-13,,
20250508,10:44:50,-13,,
20250508,10:44:51,-13,,
20250508,10:44:51,-12.9,,
20250508,10:44:51,-12.9,,
20250508,10:44:51,-12.9,,
20250508,10:44:52,-12.9,,
20250508,10:44:52,-12.9,,
20250508,10:44:52,-12.9,,
20250508,10:44:53,-13,,
20250508,10:44:53,-12.9,,
20250508,10:44:53,-12.9,,
20250508,10:44:53,-12.8,,
20250508,10:44:54,-12.8,,
20250508,10:44:54,-12.7,,
20250508,10:44:54,-12.5,,
20250508,10:44:55,-12.5,,
20250508,10:44:55,-12.5,,
20250508,10:44:55,-12.5,,
20250508,10:44:55,-12.6,,
20250508,10:44:56,-12.6,,
20250508,10:44:56,-12.5,,
20250508,10:44:56,-12.5,,
20250508,10:44:56,-12.3,,
20250508,10:44:57,-12.3,,
20250508,10:44:57,-12.2,,
20250508,10:44:57,-12,,
20250508,10:44:58,-12,,
20250508,10:44:58,-12,,
20250508,10:44:58,-12,,
20250508,10:44:58,-12.1,,
20250508,10:44:59,-12,,
20250508,10:44:59,-12,,
20250508,10:44:59,-11.9,,
20250508,10:44:59,-11.9,,
20250508,10:45:00,-11.9,,
20250508,10:45:00,-11.8,,
20250508,10:45:00,-11.8,,
20250508,10:45:01,-11.8,,
20250508,10:45:01,-11.7,,
20250508,10:45:01,-11.7,,
20250508,10:45:01,-11.6,,
20250508,10:45:02,-11.5,,
20250508,10:45:02,-11.4,,
20250508,10:45:02,-11.3,,
20250508,10:45:03,-11.3,,
20250508,10:45:03,-11.3,,
20250508,10:45:03,-11.2,,
20250508,10:45:03,-11.1,,
20250508,10:45:04,-11.2,,
20250508,10:45:04,-11.3,,
20250508,10:45:04,-11.2,,
20250508,10:45:04,-11.3,,
20250508,10:45:05,-11.1,,
20250508,10:45:05,-11.1,,
20250508,10:45:05,-11.1,,
20250508,10:45:06,-10.9,,
20250508,10:45:06,-10.8,,
20250508,10:45:06,-10.7,,
20250508,10:45:06,-10.7,,
20250508,10:45:07,-10.6,,
20250508,10:45:07,-10.6,,
20250508,10:45:07,-10.6,,
20250508,10:45:08,-10.5,,
20250508,10:45:08,-10.4,,
20250508,10:45:08,-10.4,,
20250508,10:45:08,-10.4,,
20250508,10:45:09,-10.3,,
20250508,10:45:09,-10.4,,
20250508,10:45:09,-10.3,,
20250508,10:45:09,-10.4,,
20250508,10:45:10,-10.5,,
20250508,10:45:10,-10.5,,
20250508,10:45:10,-10.4,,
20250508,10:45:11,-10.4,,
20250508,10:45:11,-10.5,,
20250508,10:45:11,-10.4,,
20250508,10:45:11,-10.3,,
20250508,10:45:12,-10.2,,
20250508,10:45:12,-10.2,,
20250508,10:45:12,-10.2,,
20250508,10:45:13,-10.3,,
20250508,10:45:13,-10.8,,
20250508,10:45:13,-11.9,,
20250508,10:45:13,-13,,
20250508,10:45:14,-13.4,,
20250508,10:45:14,-12.6,,
20250508,10:45:14,-10.9,,
20250508,10:45:14,-8.6,,
20250508,10:45:15,-6.8,,
20250508,10:45:15,-5.6,,
20250508,10:45:15,-5,,
20250508,10:45:16,-5.2,,
20250508,10:45:16,-6,,
20250508,10:45:16,-7.1,,
20250508,10:45:16,-8.6,,
20250508,10:45:17,-10,,
20250508,10:45:17,-11,,
20250508,10:45:17,-10.9,,
20250508,10:45:17,-9.4,,
20250508,10:45:18,-7.2,,
20250508,10:45:18,-5.2,,
20250508,10:45:18,-4.1,,
20250508,10:45:19,-3.4,,
20250508,10:45:19,-3,,
20250508,10:45:19,-2.4,,
20250508,10:45:19,-2.3,,
20250508,10:45:20,-2.4,,
20250508,10:45:20,-2.7,,
20250508,10:45:20,-3.2,,
20250508,10:45:21,-3.7,,
20250508,10:45:21,-4.3,,
20250508,10:45:21,-4.9,,
20250508,10:45:21,-5.6,,
20250508,10:45:22,-6.3,,
20250508,10:45:22,-7,,
20250508,10:45:22,-7.7,,
20250508,10:45:22,-8.2,,
20250508,10:45:23,-8.7,,
20250508,10:45:23,-9.3,,
20250508,10:45:23,-9.6,,
20250508,10:45:24,-9.9,,
20250508,10:45:24,-10.3,,
20250508,10:45:24,-10.4,,
20250508,10:45:24,-10.6,,
20250508,10:45:25,-10.8,,
20250508,10:45:25,-11,,
20250508,10:45:25,-11.1,,
20250508,10:45:25,-11.1,,
20250508,10:45:26,-11.1,,
20250508,10:45:26,-11.1,,
20250508,10:45:26,-11.1,,
20250508,10:45:27,-11.1,,
20250508,10:45:27,-11.1,,
20250508,10:45:27,-11.1,,
20250508,10:45:27,-11.1,,
20250508,10:45:28,-11.2,,
20250508,10:45:28,-11.2,,
20250508,10:45:28,-11.4,,
20250508,10:45:29,-11.3,,
20250508,10:45:29,-11.3,,
20250508,10:45:29,-11.2,,
20250508,10:45:29,-11.2,,
20250508,10:45:30,-11.1,,
20250508,10:45:30,-11.1,,
20250508,10:45:30,-11.1,,
20250508,10:45:30,-11.1,,
20250508,10:45:31,-11,,
20250508,10:45:31,-11.1,,
20250508,10:45:31,-11,,
20250508,10:45:32,-11,,
20250508,10:45:32,-11.1,,
20250508,10:45:32,-11.2,,
20250508,10:45:32,-11.1,,
20250508,10:45:33,-10.5,,
20250508,10:45:33,-9.4,,
20250508,10:45:33,-8.5,,
20250508,10:45:34,-7.7,,
20250508,10:45:34,-7.1,,
20250508,10:45:34,-6.8,,
20250508,10:45:34,-6.9,,
20250508,10:45:35,-7,,
20250508,10:45:35,-7.1,,
20250508,10:45:35,-7.2,,
20250508,10:45:35,-7.3,,
20250508,10:45:36,-7.2,,
20250508,10:45:36,-7.2,,
20250508,10:45:36,-7.4,,
20250508,10:45:37,-7.4,,
20250508,10:45:37,-7.8,,
20250508,10:45:37,-8.6,,
20250508,10:45:37,-8.6,,
20250508,10:45:38,-8.3,,
20250508,10:45:38,-7.5,,
20250508,10:45:38,-6.7,,
20250508,10:45:38,-6.5,,
20250508,10:45:39,-6,,
20250508,10:45:39,-4.3,,
20250508,10:45:39,-1.4,,
20250508,10:45:40,1.9,,
20250508,10:45:40,5.1,,
20250508,10:45:40,7.7,,
20250508,10:45:40,9.1,,
20250508,10:45:41,9.5,,
20250508,10:45:41,8.9,,
20250508,10:45:41,7.7,,
20250508,10:45:42,6.7,,
20250508,10:45:42,5.6,,
20250508,10:45:42,4.4,,
20250508,10:45:42,3.1,,
20250508,10:45:43,1.9,,
20250508,10:45:43,0.2,,
20250508,10:45:43,-1.1,,
20250508,10:45:43,-2.2,,
20250508,10:45:44,-2.8,,
20250508,10:45:44,-2.9,,
20250508,10:45:44,-2.6,,
20250508,10:45:45,-2.4,,
20250508,10:45:45,-2.4,,
20250508,10:45:45,-2.6,,
20250508,10:45:45,-3.3,,
20250508,10:45:46,-3.5,,
20250508,10:45:46,-3.7,,
20250508,10:45:46,-3.4,,
20250508,10:45:46,-2.7,,
20250508,10:45:47,-2,,
20250508,10:45:47,-1.1,,
20250508,10:45:47,0.1,,
20250508,10:45:48,1.7,,
20250508,10:45:48,4,,
20250508,10:45:48,6.1,,
20250508,10:45:48,7.7,,
20250508,10:45:49,9.3,,
20250508,10:45:49,11,,
20250508,10:45:49,12.7,,
20250508,10:45:49,14,,
20250508,10:45:50,14.5,,
20250508,10:45:50,14.5,,
20250508,10:45:50,14.2,,
20250508,10:45:51,13.2,,
20250508,10:45:51,11.9,,
20250508,10:45:51,10.3,,
20250508,10:45:51,8.9,,
20250508,10:45:52,7.7,,
20250508,10:45:52,7.1,,
20250508,10:45:52,6.8,,
20250508,10:45:53,6.3,,
20250508,10:45:53,5.6,,
20250508,10:45:53,4.7,,
20250508,10:45:53,3.8,,
20250508,10:45:54,2.9,,
20250508,10:45:54,2,,
20250508,10:45:54,1.3,,
20250508,10:45:54,0.8,,
20250508,10:45:55,0.5,,
20250508,10:45:55,0.5,,
20250508,10:45:55,0.6,,
20250508,10:45:56,0.5,,
20250508,10:45:56,0.5,,
20250508,10:45:56,0.6,,
20250508,10:45:56,0.7,,
20250508,10:45:57,0.7,,
20250508,10:45:57,0.8,,
20250508,10:45:57,0.8,,
20250508,10:45:57,1,,
20250508,10:45:58,1,,
20250508,10:45:58,1.2,,
20250508,10:45:58,1.2,,
20250508,10:45:59,1.3,,
20250508,10:45:59,1.4,,
20250508,10:45:59,1.5,,
20250508,10:45:59,1.5,,
20250508,10:46:00,1.5,,
20250508,10:46:00,1.5,,
20250508,10:46:00,1.6,,
20250508,10:46:00,1.7,,
20250508,10:46:01,1.8,,
20250508,10:46:01,2,,
20250508,10:46:01,2.1,,
20250508,10:46:02,2.2,,
20250508,10:46:02,2.4,,
20250508,10:46:02,2.5,,
20250508,10:46:02,2.5,,
20250508,10:46:03,2.5,,
20250508,10:46:03,2.6,,
20250508,10:46:03,2.8,,
20250508,10:46:03,2.9,,
20250508,10:46:04,3.1,,
20250508,10:46:04,3.2,,
20250508,10:46:04,3.3,,
20250508,10:46:05,3.4,,
20250508,10:46:05,3.4,,
20250508,10:46:05,3.5,,
20250508,10:46:05,3.5,,
20250508,10:46:06,3.5,,
20250508,10:46:06,3.5,,
20250508,10:46:06,3.6,,
20250508,10:46:07,3.6,,
20250508,10:46:07,3.8,,
20250508,10:46:07,3.8,,
20250508,10:46:07,3.9,,
20250508,10:46:08,3.9,,
20250508,10:46:08,4,,
20250508,10:46:08,4.3,,
20250508,10:46:08,3.7,,
20250508,10:46:09,2.7,,
20250508,10:46:09,1.9,,
20250508,10:46:09,1.4,,
20250508,10:46:10,1.2,,
20250508,10:46:10,1,,
20250508,10:46:10,1,,
20250508,10:46:10,1.8,,
20250508,10:46:11,3.5,,
20250508,10:46:11,5.1,,
20250508,10:46:11,6.2,,
20250508,10:46:11,6.7,,
20250508,10:46:12,6.7,,
20250508,10:46:12,6.1,,
20250508,10:46:12,5.2,,
20250508,10:46:13,4.3,,
20250508,10:46:13,3.6,,
20250508,10:46:13,2.9,,
20250508,10:46:13,2.2,,
20250508,10:46:14,1.5,,
20250508,10:46:14,1,,
20250508,10:46:14,0.7,,
20250508,10:46:14,0.3,,
20250508,10:46:15,0,,
20250508,10:46:15,-0.1,,
20250508,10:46:15,-0.2,,
20250508,10:46:16,-0.1,,
20250508,10:46:16,0,,
20250508,10:46:16,0.2,,
20250508,10:46:16,0.4,,
20250508,10:46:17,0.4,,
20250508,10:46:17,0.6,,
20250508,10:46:17,0.8,,
20250508,10:46:18,0.7,,
20250508,10:46:18,0.8,,
20250508,10:46:18,0.8,,
20250508,10:46:18,0.8,,
20250508,10:46:19,1.2,,
20250508,10:46:19,1.3,,
20250508,10:46:19,1.4,,
20250508,10:46:19,1.6,,
20250508,10:46:20,1.6,,
20250508,10:46:20,1.7,,
20250508,10:46:20,1.9,,
20250508,10:46:21,2,,
20250508,10:46:21,2,,
20250508,10:46:21,2.2,,
20250508,10:46:21,2.5,,
20250508,10:46:22,2.8,,
20250508,10:46:22,3,,
20250508,10:46:22,3.1,,
20250508,10:46:22,2.8,,
20250508,10:46:23,2.8,,
20250508,10:46:23,3.1,,
20250508,10:46:23,4.1,,
20250508,10:46:24,5.1,,
20250508,10:46:24,6,,
20250508,10:46:24,6.8,,
20250508,10:46:24,7.3,,
20250508,10:46:25,7.5,,
20250508,10:46:25,7.2,,
20250508,10:46:25,6.7,,
20250508,10:46:25,6,,
20250508,10:46:26,5.4,,
20250508,10:46:26,5.1,,
20250508,10:46:26,5,,
20250508,10:46:27,4.8,,
20250508,10:46:27,4.6,,
20250508,10:46:27,4.4,,
20250508,10:46:27,4.3,,
20250508,10:46:28,3.7,,
20250508,10:46:28,2.4,,
20250508,10:46:28,1.7,,
20250508,10:46:28,1.7,,
20250508,10:46:29,1.9,,
20250508,10:46:29,2.9,,
20250508,10:46:29,4.4,,
20250508,10:46:30,6.3,,
20250508,10:46:30,7.7,,
20250508,10:46:30,8.4,,
20250508,10:46:30,8.4,,
20250508,10:46:31,8,,
20250508,10:46:31,7.4,,
20250508,10:46:31,6.7,,
20250508,10:46:31,6,,
20250508,10:46:32,5.4,,
20250508,10:46:32,4.8,,
20250508,10:46:32,4.3,,
20250508,10:46:33,3.7,,
20250508,10:46:33,3.4,,
20250508,10:46:33,3.2,,
20250508,10:46:33,3,,
20250508,10:46:34,2.8,,
20250508,10:46:34,2.5,,
20250508,10:46:34,2,,
20250508,10:46:35,1.9,,
20250508,10:46:35,2.5,,
20250508,10:46:35,3.6,,
20250508,10:46:35,4.6,,
20250508,10:46:36,5,,
20250508,10:46:36,4.7,,
20250508,10:46:36,4.7,,
20250508,10:46:36,4.2,,
20250508,10:46:37,3.8,,
20250508,10:46:37,3.5,,
20250508,10:46:37,3.8,,
20250508,10:46:38,4.3,,
20250508,10:46:38,4.7,,
20250508,10:46:38,5.1,,
20250508,10:46:38,5.4,,
20250508,10:46:39,5.8,,
20250508,10:46:39,5.9,,
20250508,10:46:39,5.6,,
20250508,10:46:39,5,,
20250508,10:46:40,5.1,,
20250508,10:46:40,6.1,,
20250508,10:46:40,8.1,,
20250508,10:46:41,11.2,,
20250508,10:46:41,16,,
20250508,10:46:41,19.6,,
20250508,10:46:41,21.6,,
20250508,10:46:42,23.2,,
20250508,10:46:42,25.2,,
20250508,10:46:42,26,,
20250508,10:46:42,25.7,,
20250508,10:46:43,25.1,,
20250508,10:46:43,25.1,,
20250508,10:46:43,24.8,,
20250508,10:46:44,24.4,,
20250508,10:46:44,24.1,,
20250508,10:46:44,23.4,,
20250508,10:46:44,22.4,,
20250508,10:46:45,21.3,,
20250508,10:46:45,20,,
20250508,10:46:45,18.8,,
20250508,10:46:46,17.4,,
20250508,10:46:46,16.1,,
20250508,10:46:46,14.4,,
20250508,10:46:46,12.8,,
20250508,10:46:47,11.9,,
20250508,10:46:47,11.1,,
20250508,10:46:47,10.9,,
20250508,10:46:47,9.9,,
20250508,10:46:48,9.4,,
20250508,10:46:48,8.3,,
20250508,10:46:48,7.6,,
20250508,10:46:49,6.4,,
20250508,10:46:49,6.1,,
20250508,10:46:49,5.7,,
20250508,10:46:49,5.3,,
20250508,10:46:50,5.7,,
20250508,10:46:50,5.4,,
20250508,10:46:50,5.2,,
20250508,10:46:50,5.7,,
20250508,10:46:51,6.4,,
20250508,10:46:51,6.9,,
20250508,10:46:51,7.2,,
20250508,10:46:52,7,,
20250508,10:46:52,7.7,,
20250508,10:46:52,8,,
20250508,10:46:52,6.7,,
20250508,10:46:53,6.7,,
20250508,10:46:53,8.1,,
20250508,10:46:53,7.9,,
20250508,10:46:53,9.1,,
20250508,10:46:54,9.6,,
20250508,10:46:54,10.1,,
20250508,10:46:54,9.2,,
20250508,10:46:55,9.1,,
20250508,10:46:55,9.4,,
20250508,10:46:55,10.3,,
20250508,10:46:55,10.7,,
20250508,10:46:56,10.9,,
20250508,10:46:56,11.3,,
20250508,10:46:56,11.4,,
20250508,10:46:57,11.1,,
20250508,10:46:57,10.9,,
20250508,10:46:57,10.6,,
20250508,10:46:57,10,,
20250508,10:46:58,9.6,,
20250508,10:46:58,9.1,,
20250508,10:46:58,8.5,,
20250508,10:46:58,7.7,,
20250508,10:46:59,7.4,,
20250508,10:46:59,5.5,,
20250508,10:46:59,4.4,,
20250508,10:47:00,3.7,,
20250508,10:47:00,3.1,,
20250508,10:47:00,2.4,,
20250508,10:47:00,2,,
20250508,10:47:01,2.1,,
20250508,10:47:01,2.2,,
20250508,10:47:01,2.7,,
20250508,10:47:01,3.4,,
20250508,10:47:02,4.1,,
20250508,10:47:02,4.7,,
20250508,10:47:02,5.3,,
20250508,10:47:03,6,,
20250508,10:47:03,6.5,,
20250508,10:47:03,6.8,,
20250508,10:47:03,6.9,,
20250508,10:47:04,7,,
20250508,10:47:04,7,,
20250508,10:47:04,7.1,,
20250508,10:47:04,7.2,,
20250508,10:47:05,7.2,,
20250508,10:47:05,7.5,,
20250508,10:47:05,7.8,,
20250508,10:47:06,8.3,,
20250508,10:47:06,8.7,,
20250508,10:47:06,9.1,,
20250508,10:47:06,9.5,,
20250508,10:47:07,9.4,,
20250508,10:47:07,8.5,,
20250508,10:47:07,7.5,,
20250508,10:47:08,6.6,,
20250508,10:47:08,6,,
20250508,10:47:08,5.6,,
20250508,10:47:08,5.6,,
20250508,10:47:09,5.8,,
20250508,10:47:09,6.1,,
20250508,10:47:09,6.4,,
20250508,10:47:09,6.7,,
20250508,10:47:10,6.8,,
20250508,10:47:10,7.2,,
20250508,10:47:10,7.7,,
20250508,10:47:11,8.2,,
20250508,10:47:11,8.4,,
20250508,10:47:11,8.5,,
20250508,10:47:11,8.5,,
20250508,10:47:12,8.7,,
20250508,10:47:12,10,,
20250508,10:47:12,11.9,,
20250508,10:47:12,13.5,,
20250508,10:47:13,14.7,,
20250508,10:47:13,15.2,,
20250508,10:47:13,15,,
20250508,10:47:14,14.3,,
20250508,10:47:14,13.4,,
20250508,10:47:14,12.3,,
20250508,10:47:14,11.1,,
20250508,10:47:15,10,,
20250508,10:47:15,8.9,,
20250508,10:47:15,8.1,,
20250508,10:47:15,7.6,,
20250508,10:47:16,7,,
20250508,10:47:16,6.8,,
20250508,10:47:16,6.4,,
20250508,10:47:17,6.1,,
20250508,10:47:17,6.3,,
20250508,10:47:17,7.6,,
20250508,10:47:17,9,,
20250508,10:47:18,10.2,,
20250508,10:47:18,10.9,,
20250508,10:47:18,11.1,,
20250508,10:47:18,11,,
20250508,10:47:19,10.9,,
20250508,10:47:19,10.7,,
20250508,10:47:19,10.6,,
20250508,10:47:20,10.3,,
20250508,10:47:20,10.2,,
20250508,10:47:20,10.1,,
20250508,10:47:20,10.2,,
20250508,10:47:21,10.1,,
20250508,10:47:21,10.1,,
20250508,10:47:21,10.1,,
20250508,10:47:22,10.2,,
20250508,10:47:22,10.2,,
20250508,10:47:22,10.5,,
20250508,10:47:22,10.7,,
20250508,10:47:23,10.8,,
20250508,10:47:23,11,,
20250508,10:47:23,10.9,,
20250508,10:47:23,11.1,,
20250508,10:47:24,11.3,,
20250508,10:47:24,11.5,,
20250508,10:47:24,11.7,,
20250508,10:47:25,11.6,,
20250508,10:47:25,11.2,,
20250508,10:47:25,11.3,,
20250508,10:47:25,12.9,,
20250508,10:47:26,15.1,,
20250508,10:47:26,16,,
20250508,10:47:26,15.4,,
20250508,10:47:26,14.5,,
20250508,10:47:27,13.7,,
20250508,10:47:27,13,,
20250508,10:47:27,12.2,,
20250508,10:47:28,11.5,,
20250508,10:47:28,11.1,,
20250508,10:47:28,11.2,,
20250508,10:47:28,11.6,,
20250508,10:47:29,11.3,,
20250508,10:47:29,10.2,,
20250508,10:47:29,9.1,,
20250508,10:47:30,8,,
20250508,10:47:30,7,,
20250508,10:47:30,6.2,,
20250508,10:47:30,6.1,,
20250508,10:47:31,7.4,,
20250508,10:47:31,9.2,,
20250508,10:47:31,10.4,,
20250508,10:47:31,11,,
20250508,10:47:32,11.2,,
20250508,10:47:32,11,,
20250508,10:47:32,10.4,,
20250508,10:47:33,10,,
20250508,10:47:33,9.4,,
20250508,10:47:33,9.1,,
20250508,10:47:33,8.8,,
20250508,10:47:34,8.2,,
20250508,10:47:34,8.1,,
20250508,10:47:34,7.8,,
20250508,10:47:34,7.9,,
20250508,10:47:35,7.8,,
20250508,10:47:35,7.5,,
20250508,10:47:35,7.1,,
20250508,10:47:36,7.7,,
20250508,10:47:36,8.7,,
20250508,10:47:36,9.5,,
20250508,10:47:36,10.2,,
20250508,10:47:37,10.7,,
20250508,10:47:37,10.3,,
20250508,10:47:37,9.9,,
20250508,10:47:38,9.5,,
20250508,10:47:38,9.1,,
20250508,10:47:38,9.5,,
20250508,10:47:38,10.2,,
20250508,10:47:39,10.9,,
20250508,10:47:39,11,,
20250508,10:47:39,10.8,,
20250508,10:47:39,10.5,,
20250508,10:47:40,10.2,,
20250508,10:47:40,9.8,,
20250508,10:47:40,9.3,,
20250508,10:47:41,8.7,,
20250508,10:47:41,8.2,,
20250508,10:47:41,7.9,,
20250508,10:47:41,8.1,,
20250508,10:47:42,8.2,,
20250508,10:47:42,8.4,,
20250508,10:47:42,8.5,,
20250508,10:47:42,8.8,,
20250508,10:47:43,9.1,,
20250508,10:47:43,9,,
20250508,10:47:43,8.9,,
20250508,10:47:44,9,,
20250508,10:47:44,8.8,,
20250508,10:47:44,8.8,,
20250508,10:47:44,9,,
20250508,10:47:45,9.5,,
20250508,10:47:45,10.4,,
20250508,10:47:45,11.4,,
20250508,10:47:45,12.4,,
20250508,10:47:46,13.1,,
20250508,10:47:46,13.7,,
20250508,10:47:46,13.9,,
20250508,10:47:47,13.6,,
20250508,10:47:47,13.2,,
20250508,10:47:47,12.6,,
20250508,10:47:47,11.9,,
20250508,10:47:48,11.3,,
20250508,10:47:48,10.7,,
20250508,10:47:48,10.1,,
20250508,10:47:49,9.6,,
20250508,10:47:49,9.1,,
20250508,10:47:49,8.7,,
20250508,10:47:49,8.5,,
